42	36	2.3675	1	46
36	35	1.2025	0	50
12	4	0.7025	6	51
43	34	1.16	0	52
2	10	0.9575	0	53
16	20	3.59	3	57
4	1	2.6475	2	65
13	12	1.2025	3	68
9	11	1.665	15	73
0	16	1.68	15	74
1	2	0.7025	28	86
21	20	1.2025	10	97
18	19	0.7025	9	110
25	36	2.85	2	110
27	34	1.915	18	113
30	35	3.36	10	116
11	12	0.7025	54	118
12	11	1.2025	13	122
2	17	2.6375	3	124
4	21	1.6475	33	127
3	2	1.2025	53	137
0	18	2.61	15	145
19	20	0.7025	54	156
39	34	4.0925	2	156
12	13	0.7025	97	176
34	35	0.7025	5	176
15	19	4.0825	0	177
1	9	0.9575	34	179
20	11	1.16	28	182
0	2	1.665	70	205
49	34	2.3675	25	212
11	13	1.665	134	226
14	21	1.915	26	227
13	4	1.16	6	234
12	10	1.925	128	235
36	35	1.2025	155	235
22	19	2.6475	18	237
32	36	3.59	4	239
7	11	4.0825	0	241
2	9	1.915	53	247
35	34	1.2025	98	255
1	2	0.7025	68	256
11	12	0.7025	187	279
43	35	0.7025	2	287
20	19	1.2025	61	293
4	10	2.6375	40	296
10	11	0.7025	45	298
48	36	5.255	30	302
2	1	1.2025	74	303
0	17	1.6475	71	303
40	34	2.3675	13	305
1	3	1.665	140	306
15	19	4.0825	1	331
27	35	0.9575	114	340
19	11	0.7025	59	347
20	21	0.7025	75	349
4	13	0.925	54	351
34	36	1.665	7	355
5	10	3.36	6	357
8	12	3.59	14	361
44	34	1.8825	0	368
2	0	1.925	78	374
37	35	1.925	23	391
14	21	1.915	33	392
43	36	1.405	206	397
19	20	0.7025	72	401
11	4	1.405	303	407
0	10	1.8875	86	411
12	11	1.2025	227	412
3	2	1.2025	367	420
50	18	3.59	136	433
42	35	1.405	78	440
1	8	1.915	207	444
36	34	1.925	190	450
27	36	0.925	120	455
17	11	2.3675	15	465
10	12	1.665	89	466
19	21	1.665	76	467
26	35	0.925	78	500
50	33	2.1225	169	504
1	18	1.6475	214	505
0	8	0.9575	153	508
18	21	2.6275	13	510
3	12	0.925	463	512
38	36	1.925	114	519
4	11	1.915	58	527
9	12	2.6275	18	553
2	8	2.6375	90	557
33	35	1.665	37	559
11	10	1.2025	505	561
50	33	2.1225	383	564
3	2	1.2025	478	567
19	21	1.665	141	576
13	11	1.925	164	578
4	6	1.665	61	586
37	34	2.6475	51	591
35	36	0.7025	542	605
46	35	2.605	13	609
3	2	1.2025	555	611
1	10	0.925	221	618
2	16	3.36	112	621
15	20	3.36	21	641
21	11	1.8825	17	644
39	36	2.6475	59	654
28	35	1.915	52	666
0	2	1.665	181	668
2	4	1.665	194	682
1	17	1.68	254	686
20	19	1.2025	96	697
4	28	2.4025	90	700
37	36	1.2025	208	700
6	11	3.36	70	701
34	35	0.7025	150	707
0	1	0.7025	182	717
29	34	3.36	84	734
2	18	1.68	565	737
1	16	2.6375	264	744
4	20	1.68	129	753
28	36	0.9575	137	755
10	11	0.7025	112	756
36	35	1.2025	701	756
20	21	0.7025	281	759
1	0	1.2025	333	803
0	8	0.9575	516	808
5	12	1.915	120	811
23	36	4.0825	116	817
8	4	4.2925	25	819
4	7	2.6275	248	819
49	35	3.33	61	819
38	34	3.37	192	821
13	11	1.925	195	822
1	2	0.7025	810	869
27	35	0.9575	250	871
16	11	3.33	18	873
36	34	1.925	766	873
10	13	2.6275	204	878
21	19	1.925	29	880
32	35	2.6275	62	921
18	21	2.6275	15	923
7	11	4.0825	12	928
1	16	2.6375	812	928
14	19	3.36	63	930
9	12	2.6275	35	941
3	2	1.2025	912	970
37	35	1.925	714	974
1	0	1.2025	858	976
19	11	0.7025	735	983
0	16	1.68	884	990
17	19	1.665	17	990
13	10	2.6475	326	993
5	12	1.915	168	1002
43	35	0.7025	256	1021
19	20	0.7025	761	1036
1	9	0.9575	871	1041
10	12	1.665	244	1048
22	19	2.6475	38	1049
27	34	1.915	1010	1073
24	35	2.85	1	1073
15	20	3.36	36	1088
1	2	0.7025	928	1090
8	11	2.6275	34	1102
3	19	1.68	928	1104
34	35	0.7025	635	1125
25	34	0.925	75	1138
13	12	1.2025	473	1142
18	20	1.665	36	1142
21	19	1.925	134	1154
1	10	0.925	939	1157
3	2	1.2025	1012	1167
6	11	3.36	88	1168
10	4	2.3675	293	1169
33	36	2.6275	74	1170
36	35	1.2025	880	1172
35	34	1.2025	1108	1191
14	19	3.36	69	1204
12	20	0.9575	1093	1208
1	3	1.665	978	1215
7	13	2.6375	45	1230
41	35	2.3675	22	1232
5	11	2.6375	343	1235
34	36	1.665	664	1238
23	34	5.5275	123	1247
13	12	1.2025	1107	1252
16	19	2.6275	60	1262
15	21	2.6375	61	1263
19	20	0.7025	776	1264
1	8	1.915	1162	1265
11	13	1.665	1122	1274
31	35	4.0825	24	1279
13	11	1.925	1109	1298
35	36	0.7025	1131	1298
21	20	1.2025	229	1321
22	21	1.2025	40	1322
2	16	3.36	1261	1326
28	34	2.6375	181	1327
6	13	1.915	106	1328
32	35	2.6275	94	1337
9	4	3.33	107	1343
29	36	1.915	138	1358
21	19	1.925	636	1366
20	21	0.7025	1316	1372
4	20	1.68	1263	1376
33	34	0.7025	77	1382
5	13	0.9575	377	1384
2	4	1.665	1263	1394
39	35	3.37	204	1394
10	11	0.7025	978	1400
11	12	0.7025	1138	1409
18	20	1.665	81	1432
32	34	1.665	128	1441
4	13	0.925	1274	1442
44	35	1.16	49	1442
2	0	1.925	1265	1457
11	10	1.2025	1176	1460
7	12	3.36	55	1461
17	19	1.665	36	1483
14	20	2.6375	171	1491
19	21	1.665	870	1491
8	13	4.5525	47	1494
37	34	2.6475	749	1494
1	18	1.6475	1438	1501
27	35	0.9575	1011	1503
2	9	1.915	1337	1515
18	11	1.405	190	1535
13	4	1.16	1149	1546
4	21	1.6475	1302	1546
34	35	0.7025	761	1557
9	10	0.7025	186	1559
2	1	1.2025	1390	1563
0	9	0.925	1504	1572
27	36	0.925	1025	1574
16	19	2.6275	72	1582
15	11	3.37	220	1597
19	21	1.665	915	1602
11	4	1.405	1443	1604
38	35	2.6475	463	1609
1	17	1.68	1521	1621
2	8	2.6375	1424	1636
18	19	0.7025	228	1649
13	12	1.2025	1172	1655
48	35	4.2925	48	1668
50	33	2.1225	1636	1693
0	16	1.68	1543	1695
17	21	3.59	40	1702
2	10	0.9575	1565	1705
10	12	1.665	1070	1707
14	20	2.6375	284	1709
26	35	0.925	85	1713
49	36	4.2925	471	1733
0	16	1.68	1581	1759
50	18	3.59	1701	1760
15	21	2.6375	316	1760
33	35	1.665	396	1761
18	12	2.3675	782	1762
2	17	2.6375	1598	1770
13	10	2.6475	1260	1773
24	36	3.8125	67	1796
0	2	1.665	1606	1808
50	33	2.1225	1756	1815
37	35	1.925	785	1818
14	11	2.6475	511	1820
11	12	0.7025	1565	1821
16	21	4.5525	83	1826
2	18	1.68	1703	1828
26	36	1.8875	226	1859
43	35	0.7025	825	1862
0	8	0.9575	1627	1867
18	19	0.7025	1645	1874
8	12	3.59	54	1878
13	11	1.925	1310	1890
26	34	0.9575	375	1915
28	35	1.915	469	1917
43	36	1.405	855	1920
0	17	1.6475	1651	1924
17	20	2.6275	143	1928
10	11	0.7025	1092	1956
34	35	0.7025	1471	1976
19	21	1.665	1909	1977
15	20	3.36	1267	1980
0	1	0.7025	1716	1983
9	11	1.665	309	2005
0	8	0.9575	1716	2030
18	20	1.665	1654	2032
36	35	1.2025	1646	2039
14	21	1.915	1279	2043
1	9	0.9575	1997	2056
10	13	2.6275	1166	2071
0	2	1.665	1826	2087
42	35	1.405	148	2088
19	21	1.665	1930	2100
1	25	2.4025	2005	2117
8	11	2.6275	76	2130
23	35	4.805	236	2142
42	34	0.7025	265	2150
16	21	4.5525	85	2170
1	3	1.665	2075	2179
0	9	0.925	1923	2179
21	20	1.2025	684	2188
32	35	2.6275	1207	2191
10	4	2.3675	1171	2198
20	19	1.2025	1379	2203
3	27	2.4025	1386	2205
22	21	1.2025	53	2225
18	11	1.405	1678	2230
0	10	1.8875	1931	2238
34	36	1.665	1540	2239
19	20	0.7025	1961	2246
9	13	3.59	384	2248
39	35	3.37	206	2253
15	19	4.0825	1289	2255
5	11	2.6375	500	2279
20	21	0.7025	1603	2286
45	35	1.8825	89	2295
8	10	1.665	278	2301
0	18	2.61	2087	2301
10	12	1.665	1347	2306
36	34	1.925	1670	2308
21	20	1.2025	736	2309
4	11	1.915	1367	2335
13	21	0.9575	2248	2343
6	4	1.925	186	2347
27	35	0.9575	1245	2348
14	20	2.6375	1298	2359
9	12	2.6275	910	2366
10	18	0.9575	1865	2367
20	11	1.16	1815	2393
17	21	3.59	146	2402
4	1	2.6475	1463	2405
33	35	1.665	867	2405
5	4	1.2025	555	2411
2	18	1.68	2334	2413
8	19	2.85	1245	2420
10	24	3.36	1909	2422
19	20	0.7025	1963	2455
32	34	1.665	1207	2462
37	35	1.925	792	2462
4	7	2.6275	1502	2465
15	21	2.6375	1311	2466
5	13	0.9575	1422	2470
9	11	1.665	911	2475
2	26	2.4025	2343	2478
18	20	1.665	1698	2511
33	34	0.7025	973	2515
48	35	4.2925	141	2518
4	28	2.4025	1527	2525
14	19	3.36	1302	2528
8	12	3.59	2155	2529
7	10	4.805	73	2532
2	5	2.6275	2353	2537
19	11	0.7025	1998	2537
16	20	3.59	95	2573
25	35	1.8875	82	2574
10	34	2.4025	1931	2576
15	21	2.6375	1313	2586
9	13	3.59	916	2589
4	10	2.6375	1534	2600
34	35	0.7025	1690	2627
10	12	1.665	2455	2636
18	21	2.6275	1701	2641
5	11	2.6375	1428	2645
14	19	3.36	1325	2653
4	6	1.665	1568	2659
36	35	1.2025	1685	2677
34	8	3.8075	2578	2691
6	12	2.6375	238	2697
8	11	2.6275	2232	2707
15	19	4.0825	1349	2711
17	20	2.6275	211	2711
43	35	0.7025	994	2717
4	12	0.9575	2521	2747
10	11	0.7025	2463	2756
14	21	1.915	1326	2759
30	35	3.36	12	2769
43	34	1.16	1120	2788
5	12	1.915	1488	2802
4	19	2.6375	2533	2807
15	11	3.37	1374	2818
18	21	2.6275	1803	2820
32	35	2.6275	1222	2820
3	2	1.2025	2767	2827
2	16	3.36	2778	2831
28	34	2.6375	1008	2835
9	12	2.6275	1021	2851
7	4	2.6475	83	2853
1	3	1.665	2805	2854
16	21	4.5525	1009	2869
4	11	1.915	2582	2874
38	35	2.6475	497	2877
43	34	1.16	1606	2880
34	15	7.18	2586	2884
12	22	1.8875	2826	2889
2	1	1.2025	2810	2895
3	12	0.925	2772	2897
28	36	0.9575	1057	2900
8	10	1.665	2294	2901
40	35	3.33	19	2928
18	19	0.7025	1820	2930
13	11	1.925	2769	2935
4	6	1.665	2588	2937
2	0	1.925	2816	2948
10	12	1.665	2493	2957
1	10	0.925	2820	2965
33	36	2.6275	1071	2966
50	33	2.1225	2923	2983
23	35	4.805	552	2986
18	49	4.0825	2379	2989
41	34	1.405	270	2993
17	20	2.6275	1346	2995
3	21	2.61	2859	3002
9	10	0.7025	1030	3013
34	43	0.925	2596	3018
37	36	1.2025	856	3020
10	4	2.3675	2647	3023
1	17	1.68	2845	3030
20	19	1.2025	2312	3039
14	20	2.6375	1426	3041
18	16	1.925	2410	3045
44	35	1.16	232	3046
4	14	1.8875	2598	3052
34	50	1.68	2598	3070
11	12	0.7025	2995	3073
5	10	3.36	1662	3079
39	34	4.0925	766	3080
32	36	3.59	1357	3083
3	20	1.6475	2885	3086
1	16	2.6375	2852	3094
16	19	2.6275	2041	3101
27	35	0.9575	1989	3103
20	28	0.9575	2726	3104
4	13	0.925	2603	3114
3	2	1.2025	2938	3135
18	58	3.8475	2440	3135
0	1	0.7025	3091	3138
44	36	0.7025	390	3139
34	44	1.8875	2614	3139
13	10	2.6475	2795	3140
6	12	2.6375	318	3146
21	19	1.925	739	3146
37	35	1.925	1608	3168
8	13	4.5525	2329	3176
4	11	1.915	2900	3183
15	20	3.36	1483	3194
34	50	1.68	2660	3196
2	10	0.9575	2894	3197
50	18	3.59	3139	3200
3	14	2.85	2997	3202
5	12	1.915	1773	3203
17	19	1.665	1374	3203
49	35	3.33	546	3209
10	11	0.7025	2670	3245
3	20	1.6475	3036	3250
50	33	2.1225	3159	3256
1	18	1.6475	2858	3257
26	35	0.925	1265	3264
18	12	2.3675	2446	3265
48	34	3.33	208	3269
2	17	2.6375	2912	3270
13	11	1.925	2809	3298
4	10	2.6375	2908	3308
1	9	0.9575	2894	3318
33	35	1.665	1099	3318
16	20	3.59	2050	3327
7	12	3.36	101	3330
18	24	2.6375	2456	3330
2	8	2.6375	3047	3338
11	10	1.2025	3272	3356
22	11	2.605	77	3362
32	34	1.665	2303	3367
1	2	0.7025	2900	3372
34	55	5.4975	2766	3373
4	6	1.665	2953	3374
38	35	2.6475	1063	3375
20	21	0.7025	3317	3385
18	42	2.4025	2574	3387
2	9	1.915	3065	3397
9	11	1.665	1051	3420
37	36	1.2025	1634	3423
11	13	1.665	3363	3424
43	35	0.7025	1634	3425
1	8	1.915	2919	3435
4	20	1.68	2966	3438
20	21	0.7025	3337	3440
2	18	1.68	3216	3456
14	11	2.6475	1463	3461
29	35	2.6375	239	3470
10	13	2.6275	2707	3480
43	36	1.405	1650	3485
1	0	1.2025	2931	3497
17	11	2.3675	1389	3513
13	12	1.2025	2879	3520
15	21	2.6375	2719	3522
33	35	1.665	1467	3527
3	43	3.8475	3137	3529
11	4	1.405	3452	3539
1	2	0.7025	3093	3547
21	11	1.8825	756	3552
14	21	1.915	2865	3571
13	12	1.2025	2907	3575
3	6	2.6275	3397	3583
19	27	0.9575	3363	3587
39	35	3.37	799	3589
34	44	1.8875	3158	3596
5	11	2.6375	1958	3603
21	45	2.4025	1422	3616
8	12	3.59	2483	3626
15	21	2.6375	2725	3635
13	4	1.16	2928	3637
42	35	1.405	813	3641
32	36	3.59	2303	3652
34	50	1.68	3181	3652
18	11	1.405	2994	3654
4	1	2.6475	3042	3659
21	22	0.7025	1460	3674
11	12	0.7025	3575	3681
10	24	3.36	3615	3684
2	4	1.665	3540	3695
27	35	0.9575	2094	3695
14	11	2.6475	2920	3702
16	21	4.5525	2052	3715
6	10	4.0825	392	3717
4	7	2.6275	3059	3722
34	15	7.18	3218	3723
21	37	1.68	1596	3731
10	18	0.9575	3645	3743
9	4	3.33	1284	3745
37	35	1.925	1672	3749
20	11	1.16	3343	3751
12	9	2.6475	3673	3761
27	34	1.915	2116	3764
18	21	2.6275	3008	3777
4	13	0.925	3147	3781
33	36	2.6275	1478	3785
5	4	1.2025	2244	3790
47	35	3.3275	37	3798
15	19	4.0825	2735	3818
10	34	2.4025	3731	3826
38	36	1.925	1135	3836
34	43	0.925	3248	3837
7	10	4.805	1092	3838
19	20	0.7025	3746	3842
8	4	4.2925	2712	3844
4	28	2.4025	3193	3844
13	21	0.9575	3804	3852
24	35	2.85	73	3855
9	13	3.59	1716	3886
27	36	0.925	2507	3890
2	18	1.68	3806	3891
37	34	2.6475	1785	3896
19	11	0.7025	3771	3901
17	20	2.6275	1399	3904
14	21	1.915	2962	3911
32	35	2.6275	2389	3911
5	10	3.36	3169	3942
27	36	0.925	2767	3942
8	11	2.6275	2807	3955
19	21	1.665	3776	3958
33	34	0.7025	1497	3968
39	35	3.37	824	3970
15	19	4.0825	2736	3973
34	55	5.4975	3363	3982
2	26	2.4025	3824	3992
6	12	2.6375	1019	4001
4	21	1.6475	3391	4013
9	11	1.665	2492	4014
18	20	1.665	3058	4021
49	35	3.33	797	4021
34	50	1.68	3364	4026
3	19	1.68	3934	4032
37	34	2.6475	2491	4035
2	5	2.6275	3870	4066
8	13	4.5525	3667	4066
14	20	2.6375	2977	4070
5	26	4.805	3184	4072
28	35	1.915	1097	4079
48	36	5.255	924	4081
34	8	3.8075	3365	4088
16	19	2.6275	2067	4088
19	21	1.665	3826	4088
1	25	2.4025	4034	4092
32	35	2.6275	2432	4127
9	12	2.6275	2552	4130
4	19	2.6375	3828	4134
3	2	1.2025	3941	4138
15	11	3.37	2774	4139
1	3	1.665	4048	4153
19	20	0.7025	3998	4156
34	43	0.925	3767	4182
38	35	2.6475	1218	4190
7	12	3.36	1138	4192
14	20	2.6375	3128	4201
1	9	0.9575	4154	4210
8	12	3.59	3669	4225
43	35	0.7025	1663	4244
5	8	4.805	3202	4256
18	20	1.665	3063	4267
4	12	0.9575	3833	4280
9	13	3.59	2570	4295
43	34	1.16	2770	4298
23	35	4.805	1417	4299
17	21	3.59	1483	4314
5	29	2.4025	3382	4316
15	20	3.36	2798	4322
4	6	1.665	3833	4346
3	27	2.4025	4218	4349
33	35	1.665	1625	4352
20	19	1.2025	3353	4353
8	10	1.665	3816	4359
21	20	1.2025	2197	4372
4	13	0.925	3840	4400
6	11	3.36	1080	4402
2	10	0.9575	4305	4411
37	35	1.925	2668	4411
34	55	5.4975	3775	4412
14	19	3.36	3217	4413
22	20	1.925	82	4436
10	11	0.7025	4357	4456
7	13	2.6375	1155	4459
18	19	0.7025	3102	4462
4	14	1.8875	3850	4465
40	35	3.33	27	4466
5	18	4.0825	3430	4472
39	36	2.6475	905	4477
15	20	3.36	2809	4486
9	4	3.33	2662	4501
16	21	4.5525	2072	4522
5	13	0.9575	4308	4527
20	19	1.2025	3853	4528
4	11	1.915	3892	4529
27	35	0.9575	2809	4532
6	4	1.925	1113	4562
20	28	0.9575	4514	4580
32	35	2.6275	3566	4581
4	14	1.8875	4330	4583
14	19	3.36	4020	4585
18	21	2.6275	3169	4585
8	11	2.6275	3848	4587
5	4	1.2025	4340	4623
37	35	1.925	2759	4636
17	21	3.59	1515	4637
34	44	1.8875	3795	4638
21	19	1.925	2269	4643
4	5	0.7025	4360	4645
9	12	2.6275	2692	4647
15	20	3.36	3976	4655
14	7	1.405	4506	4656
44	35	1.16	1463	4679
33	36	2.6275	2610	4692
38	34	3.37	1620	4698
18	19	0.7025	3278	4699
7	12	3.36	1212	4700
4	6	1.665	4371	4710
26	35	0.925	1304	4731
15	19	4.0825	3987	4750
23	36	4.0825	1442	4751
45	34	2.605	100	4752
16	20	3.59	2109	4754
8	12	3.59	3947	4756
6	13	1.915	1115	4757
34	15	7.18	3802	4758
49	35	3.33	836	4783
26	34	0.9575	1387	4804
5	12	1.915	4384	4807
37	36	1.2025	3050	4807
21	20	1.2025	2272	4809
50	18	3.59	4690	4811
15	21	2.6375	3994	4811
31	35	4.0825	42	4820
9	11	1.665	2727	4821
13	16	4.805	4722	4823
34	50	1.68	3841	4829
18	12	2.3675	3638	4861
39	36	2.6475	1570	4862
50	33	2.1225	4745	4869
22	20	1.925	88	4872
32	35	2.6275	3635	4872
15	21	2.6375	4020	4882
19	27	0.9575	4819	4884
7	11	4.0825	1261	4887
13	4	1.16	4779	4888
34	50	1.68	3916	4895
1	12	2.85	4796	4905
17	19	1.665	1837	4914
8	11	2.6275	3993	4920
37	43	2.6375	3784	4920
43	35	0.7025	2803	4922
50	33	2.1225	4840	4931
5	10	3.36	4389	4953
34	8	3.8075	4058	4963
21	11	1.8825	2473	4970
15	19	4.0825	4053	4975
43	36	1.405	2820	4976
18	12	2.3675	4496	4978
27	35	0.9575	2841	4980
9	10	0.7025	2985	5009
23	34	5.5275	1554	5030
15	20	3.36	4215	5036
33	35	1.665	2626	5036
16	11	3.33	2129	5042
9	32	3.36	3489	5073
8	4	4.2925	4050	5074
6	10	4.0825	1157	5075
27	34	1.915	2862	5091
38	35	2.6475	2471	5091
21	19	1.925	2714	5093
15	11	3.37	4270	5099
17	20	2.6275	2813	5105
2	18	1.68	5055	5135
42	35	1.405	836	5138
32	34	1.665	3756	5139
9	8	1.2025	3513	5142
21	37	1.68	2898	5151
5	11	2.6375	4391	5153
22	19	2.6475	1052	5155
37	28	1.16	3789	5155
11	2	1.16	5114	5163
16	21	4.5525	2868	5176
2	26	2.4025	5084	5185
25	35	1.8875	156	5190
41	36	3.33	308	5193
33	34	0.7025	2700	5195
